     0/599     4.61G    0.1106   0.03577    0.0599    0.2063         8       640         0         0  0.002408 0.0003566    0.1105   0.02841   0.05714
   200/599     6.06G   0.02232    0.0123 0.0008908   0.03551        17       640    0.7395    0.9955    0.8878     0.669   0.01951   0.01095  0.001365
   201/599     6.06G   0.02228   0.01165 0.0008848   0.03481        18       640    0.6479    0.7955    0.7882    0.6091   0.01892   0.01064  0.001401
   202/599     6.06G   0.02271   0.01235 0.0009324   0.03599        14       640    0.6469    0.7955    0.7891    0.5527   0.01973   0.01089  0.001338
   203/599     6.06G   0.02059   0.01164 0.0009685    0.0332        10       640    0.7253    0.9955    0.8868    0.5684   0.01972   0.01092  0.001305
   204/599     6.06G   0.02241   0.01243 0.0009144   0.03576        17       640    0.6582       0.8    0.7936    0.5683   0.02018   0.01082  0.001331
   205/599     6.06G   0.02135   0.01179 0.0009216   0.03406        15       640    0.7586    0.9918    0.9863    0.5961   0.02043   0.01112  0.001266
   206/599     6.06G   0.02184   0.01182 0.0009007   0.03455        15       640    0.6518    0.7964    0.7935    0.5986   0.01959   0.01082  0.001338
   207/599     6.06G   0.02158   0.01145  0.000828   0.03386         8       640    0.6454    0.7934    0.8044    0.6363   0.01932   0.01063  0.001313
   208/599     6.06G   0.02227   0.01201 0.0009107   0.03519        17       640    0.6901    0.9918    0.8881    0.6605   0.02137   0.01128  0.001315
   209/599     6.06G   0.02112   0.01131 0.0009753   0.03341        16       640    0.7578    0.9955    0.9872    0.6314   0.01955   0.01113  0.001299
   210/599     6.06G   0.02165    0.0117 0.0008321   0.03419        23       640    0.6447    0.7955    0.7874    0.5871   0.02009   0.01096  0.001302
   211/599     6.06G   0.02047   0.01127 0.0009532   0.03269         7       640    0.7307    0.9918    0.9843    0.5235   0.02051    0.0112  0.001308
   212/599     6.06G   0.02182   0.01214 0.0009371   0.03489        21       640    0.6392    0.7918    0.7885    0.5858   0.02036   0.01117  0.001305
   213/599     6.06G   0.02067   0.01179 0.0009285   0.03338        16       640    0.6429    0.7884    0.7863    0.6516   0.01956   0.01074  0.001395
   214/599     6.06G   0.02014   0.01153 0.0008463   0.03251        19       640    0.6506    0.7955    0.7848    0.5313   0.02126   0.01129  0.001302
   215/599     6.06G   0.02169   0.01207 0.0008516   0.03461        18       640    0.7164    0.9955    0.9845     0.624   0.02005   0.01066  0.001265
   216/599     6.06G   0.02164    0.0119 0.0009172   0.03446        18       640    0.7158    0.9955    0.8848    0.6136   0.01892   0.01097  0.001266
   217/599     6.06G   0.02125   0.01164 0.0009551   0.03385        13       640    0.7352         1    0.9923    0.6078   0.01826   0.01055  0.001325
   218/599     6.06G   0.02051   0.01143  0.001033   0.03298        10       640     0.613       0.8    0.7935    0.6215   0.01825   0.01068  0.001328
   219/599     6.06G      0.02   0.01061 0.0008547   0.03147        14       640    0.6048    0.7955    0.7851     0.623   0.01841   0.01112  0.001304
   220/599     6.06G   0.02141   0.01113  0.000897   0.03343        15       640     0.742    0.9955    0.9856    0.6512   0.01921   0.01125  0.001289
   221/599     6.06G     0.021   0.01156  0.000928   0.03348        18       640    0.7495    0.9955    0.9866    0.5122   0.01896   0.01155  0.001282
   222/599     6.06G   0.02142   0.01151 0.0009642   0.03389        15       640    0.6979    0.9547    0.8504    0.6227   0.01856   0.01132  0.001286
   223/599     6.06G   0.02091   0.01128  0.001075   0.03327        13       640    0.7466    0.9955     0.985     0.684   0.01827    0.0107  0.001324
   224/599     6.06G   0.02084   0.01156  0.000833   0.03323        19       640    0.7465    0.9918    0.9871    0.6791   0.01988   0.01071  0.001408
   225/599     6.06G   0.02041   0.01159  0.000942   0.03294        23       640     0.729    0.9955    0.9877    0.6329   0.01937   0.01013  0.001298
   226/599     6.06G    0.0216   0.01188 0.0009886   0.03447        23       640    0.7722    0.9955     0.986    0.6399    0.0186   0.01051  0.001327
   227/599     6.06G   0.02028   0.01082 0.0008441   0.03194        18       640    0.7639    0.9918    0.9838    0.6522     0.019   0.01177  0.001255
   228/599     6.06G   0.02093   0.01158 0.0009642   0.03347        15       640    0.6432    0.7918    0.7858    0.5997   0.02013   0.01139  0.001327
   229/599     6.06G   0.02014   0.01145 0.0008679   0.03246        22       640    0.7611    0.9918    0.9827    0.6602   0.01812   0.01124  0.001266
   230/599     6.06G   0.02017   0.01128 0.0009683   0.03242        18       640    0.6562    0.7964    0.7918    0.6172   0.01847   0.01134  0.001183
   231/599     6.06G   0.02063   0.01094 0.0007922   0.03237        14       640    0.7588    0.9918    0.9855    0.6689   0.01797   0.01129   0.00119
   232/599     6.06G   0.02003   0.01134 0.0008979   0.03227        18       640    0.7661    0.9918    0.9865    0.6595   0.01672   0.01039  0.001245
   233/599     6.06G   0.02004   0.01096 0.0008063   0.03181        15       640     0.766    0.9918    0.9871    0.6056   0.01846   0.01061  0.001214
   234/599     6.06G   0.02147   0.01163 0.0008902   0.03399        13       640    0.6485    0.7928    0.7873    0.5948    0.0189   0.01048  0.001227
   235/599     6.06G   0.02069   0.01145 0.0008735   0.03302        11       640    0.7649    0.9955    0.9871    0.6305   0.01912   0.01048   0.00125
   236/599     6.06G   0.02087   0.01118 0.0008221   0.03287         9       640    0.7539    0.9847     0.887    0.6649   0.01898   0.01094  0.001349
   237/599     6.06G   0.01975   0.01075 0.0008482   0.03135        19       640    0.7553    0.9955    0.9861    0.6184    0.0193   0.01009  0.001231
   238/599     6.06G   0.02016   0.01127 0.0008621    0.0323        19       640     0.709    0.9907    0.9852    0.6578   0.01926   0.01105   0.00123
   239/599     6.06G   0.02041    0.0112 0.0008005   0.03241        15       640    0.6406       0.8    0.7947    0.6164   0.01837   0.01112   0.00126
   240/599     6.06G    0.0202   0.01094 0.0008466   0.03198        17       640    0.7406    0.9871    0.8882    0.6593   0.01773   0.01075  0.001323
   241/599     6.06G   0.01935   0.01124 0.0008795   0.03147        22       640    0.7436    0.9955    0.9883    0.6919   0.01774   0.01025  0.001315
   242/599     6.06G   0.01967   0.01135 0.0008475   0.03187        23       640    0.7502    0.9955     0.987    0.6563   0.01774   0.01059    0.0013
   243/599     6.06G   0.02035   0.01135 0.0008595   0.03256        19       640    0.7629    0.9944    0.9867    0.6313   0.01745   0.01069  0.001263
   244/599     6.06G   0.01961   0.01086 0.0008256   0.03129        20       640    0.7619    0.9918    0.9861    0.6442   0.01805   0.01073  0.001192
   245/599     6.06G   0.01901   0.01049 0.0007309   0.03024         8       640    0.6471    0.7913    0.7857     0.652   0.01799   0.01079  0.001195
   246/599     6.06G    0.0204   0.01054 0.0009074   0.03185        18       640     0.649    0.7918    0.7878    0.6538    0.0179   0.01052  0.001247
   247/599     6.06G   0.01949   0.01037 0.0008067   0.03067        10       640    0.7455    0.9893    0.9844    0.6248   0.01848   0.01134  0.001296
   248/599     6.06G   0.02049   0.01102 0.0008303   0.03233        25       640    0.6818    0.9921    0.9663    0.6526   0.02019   0.01091  0.001246
   249/599     6.06G   0.01967    0.0109 0.0009348    0.0315        10       640    0.7747    0.9955    0.9865    0.6762    0.0173   0.01044  0.001484
   250/599     6.06G   0.01981   0.01056  0.001035   0.03141        14       640    0.6491    0.7918    0.7873    0.5749   0.01825   0.01056  0.001366
   251/599     6.06G   0.01926    0.0108 0.0007943   0.03085        13       640    0.6381    0.7918    0.7857    0.6584   0.01761   0.01054  0.001356
   252/599     6.06G   0.01925   0.01093 0.0008025   0.03099        22       640    0.6933    0.9955    0.8866    0.6439   0.01798   0.01105  0.001179
   253/599     6.06G   0.01986   0.01079 0.0007682   0.03141        14       640    0.7498    0.9918    0.9856    0.6337    0.0183   0.01045  0.001167
   254/599     6.06G   0.01967   0.01068 0.0008411   0.03119        14       640    0.7579    0.9955    0.9888    0.6333   0.01794   0.01047  0.001264
   255/599     6.06G   0.01898   0.01101 0.0007638   0.03076        21       640    0.6583    0.7955    0.7891    0.6144   0.01761   0.01032  0.001185
   256/599     6.06G   0.01989   0.01083  0.000691   0.03141        14       640    0.7654    0.9955    0.9885    0.6918   0.01649   0.01028  0.001188
   257/599     6.06G   0.01856    0.0107 0.0007835   0.03004        23       640    0.7703    0.9955    0.9868    0.7133   0.01734   0.01033  0.001172
   258/599     6.06G   0.01987   0.01053 0.0008235   0.03123        13       640    0.6644    0.7955     0.787    0.6424   0.01654  0.009746  0.001219
   259/599     6.06G    0.0187   0.01046  0.000896   0.03006        15       640    0.7755    0.9955     0.985    0.7339    0.0171  0.009783  0.001236
   260/599     6.06G   0.01897   0.01068 0.0008003   0.03045        17       640    0.7704    0.9955    0.9868    0.6328   0.01728  0.009969  0.001292
   261/599     6.06G   0.01849   0.01061 0.0007128   0.02981        21       640    0.7765    0.9955    0.9878    0.6798   0.01694   0.01017  0.001263
   262/599     6.06G   0.01857   0.01022 0.0007604   0.02955        16       640    0.7758    0.9955    0.9863    0.6818   0.01664   0.00957  0.001317
   263/599     6.06G   0.01799   0.01029  0.000668   0.02895        14       640    0.7761    0.9955    0.9845    0.6354   0.01834   0.01055  0.001206
   264/599     6.06G   0.01886   0.01033  0.000729   0.02992        17       640    0.7753    0.9998    0.9921    0.5949   0.01859   0.01123  0.001192
   265/599     6.06G   0.01898   0.01093 0.0008244   0.03074        15       640    0.7742    0.9955    0.9856    0.6301   0.01819   0.01072  0.001207
   266/599     6.06G   0.01936   0.01092 0.0007895   0.03108        23       640    0.6512    0.7933    0.7858    0.5881   0.01797   0.01086  0.001178
   267/599     6.06G   0.01875  0.009925 0.0007524   0.02943        14       640     0.762    0.9918    0.9856    0.6444   0.01777   0.01079  0.001161
   268/599     6.06G   0.01949   0.01075 0.0007356   0.03098        17       640    0.7722    0.9955     0.988    0.6634    0.0179   0.01068  0.001176
   269/599     6.06G   0.01864   0.01003 0.0007359    0.0294        11       640    0.7433    0.9955    0.9852    0.6331   0.01813   0.01063  0.001236
   270/599     6.06G   0.01942   0.01088 0.0009453   0.03125        17       640    0.7688         1    0.9929    0.6295   0.01709   0.01049  0.001163
   271/599     6.06G   0.01901  0.009946 0.0008557   0.02981        12       640    0.7734         1    0.9926     0.641    0.0174    0.0102   0.00119
   272/599     6.06G    0.0181   0.01029 0.0007361   0.02912        17       640    0.7579    0.9918    0.9862    0.6632   0.01669  0.009733  0.001165
   273/599     6.06G   0.01861   0.01042 0.0007961   0.02983        12       640    0.7608         1    0.9928    0.6436   0.01759   0.01035  0.001172
   274/599     6.06G   0.01891   0.01036 0.0006987   0.02997        12       640    0.7508    0.9955    0.9843    0.6353   0.01631  0.009838  0.001121
   275/599     6.06G   0.01833   0.01059 0.0007252   0.02965        20       640    0.7603    0.9955    0.9853    0.6387   0.01702   0.01032  0.001123
   276/599     6.06G   0.01838   0.01043 0.0007842   0.02959        20       640    0.7684    0.9955    0.9859    0.6409   0.01711   0.01038  0.001165
   277/599     6.06G   0.01917   0.01009 0.0008447    0.0301        16       640     0.768    0.9955     0.986    0.6547   0.01731   0.01005  0.001222
   278/599     6.06G   0.01816   0.01003 0.0008468   0.02904         9       640    0.6555       0.8    0.7948    0.6168   0.01823   0.01065  0.001147
   279/599     6.06G   0.01809  0.009979 0.0008249    0.0289        15       640    0.7611    0.9978    0.9922    0.6402   0.01679   0.01065  0.001101
   280/599     6.06G    0.0182   0.01047 0.0006951   0.02936        28       640     0.741         1    0.9924    0.6733    0.0173   0.01111  0.001077
   281/599     6.06G   0.01869   0.01088 0.0007196    0.0303        21       640    0.6329    0.7955    0.7871    0.6249   0.01724   0.01042  0.001135
   282/599     6.06G   0.01989   0.01011 0.0007127   0.03071         9       640    0.7659    0.9955    0.9845    0.6521    0.0191   0.01115  0.001213
   283/599     6.06G   0.01825   0.01079 0.0007327   0.02977         7       640    0.6504    0.7955    0.7867    0.5944   0.01762   0.01037  0.001191
   284/599     6.06G   0.01825   0.01037 0.0007695   0.02939        16       640    0.6495    0.7955     0.788    0.6165   0.01717  0.009683  0.001196
   285/599     6.06G   0.01845   0.01003 0.0008603   0.02934        14       640    0.7481    0.9929    0.8866    0.6254   0.01654  0.009665  0.001163
   286/599     6.06G   0.01951  0.009981 0.0007702   0.03026        15       640    0.6551    0.7955    0.7861    0.6408   0.01723  0.009925  0.001168
   287/599     6.06G   0.01732  0.009913  0.000655   0.02789        17       640    0.7674    0.9953    0.9849    0.6626   0.01789   0.01033  0.001125
   288/599     6.06G    0.0182      0.01 0.0006934   0.02889        11       640    0.6493    0.7955    0.7858    0.5875   0.01704   0.01012   0.00112
   289/599     6.06G   0.01816  0.009664 0.0007901   0.02862        15       640    0.7645    0.9955    0.9849    0.6539   0.01611   0.01058  0.001127
   290/599     6.06G   0.01847   0.01049 0.0007475    0.0297        19       640    0.6564    0.7955    0.7863    0.6452   0.01731   0.01018  0.001169
   291/599     6.06G   0.01755   0.00973 0.0008256    0.0281        14       640     0.756    0.9955    0.9855    0.6554   0.01676  0.009558  0.001176
   292/599     6.06G   0.01805   0.01016  0.000657   0.02887        19       640    0.7629         1    0.9929    0.6552   0.01702  0.009693  0.001207
   293/599     6.06G   0.01729   0.01003 0.0007156   0.02803        12       640    0.7662         1     0.993    0.7004   0.01639  0.009565  0.001122
   294/599     6.06G   0.01768  0.009895 0.0007825   0.02836        13       640    0.7759         1    0.9933    0.6576   0.01622  0.009375  0.001148
   295/599     6.06G   0.01711   0.01023 0.0007778   0.02812        20       640    0.7694    0.9955    0.9857    0.6816    0.0162  0.009688  0.001174
   296/599     6.06G   0.01761  0.009887 0.0006354   0.02813        20       640    0.7642    0.9955    0.9852    0.6689   0.01654  0.009868  0.001114
   297/599     6.06G   0.01736  0.009973 0.0007045   0.02804        12       640    0.7626    0.9955    0.9861    0.7149    0.0162  0.009975  0.001122
   298/599     6.06G    0.0172  0.009998 0.0006869   0.02789        13       640    0.7616    0.9955    0.9849    0.6862   0.01536   0.01009  0.001162
   299/599     6.06G   0.01804   0.01021 0.0007193   0.02897        18       640    0.7625         1    0.9933    0.6449   0.01643   0.01022  0.001124
   300/599     6.06G   0.01788  0.009785 0.0007336    0.0284        15       640    0.7558    0.9964     0.994    0.6788   0.01707   0.01053  0.001172
   301/599     6.06G   0.01725   0.01017 0.0007177   0.02814        17       640    0.6533    0.7955    0.7873    0.6207   0.01622   0.01077  0.001142
   302/599     6.06G   0.01745  0.009821 0.0006627   0.02794        21       640    0.6585    0.7955    0.7858      0.68    0.0166   0.01063  0.001112
   303/599     6.06G   0.01724  0.009805 0.0006818   0.02773        14       640    0.6604    0.7955    0.7858    0.6065   0.01672   0.01046  0.001122
   304/599     6.06G   0.01784   0.01016 0.0007034    0.0287        28       640    0.6557    0.7955     0.786    0.6247   0.01697   0.01049  0.001031
   305/599     6.06G   0.01836    0.0101 0.0006059   0.02907        19       640    0.7723         1    0.9925    0.6699   0.01586  0.009617  0.001031
   306/599     6.06G    0.0172  0.009837 0.0006253   0.02766        16       640    0.6674       0.8    0.7935    0.6754   0.01639   0.01003  0.001054
   307/599     6.06G   0.01708  0.009447 0.0006205   0.02714        15       640    0.7698    0.9918    0.9844    0.6883   0.01558  0.009873  0.001095
   308/599     6.06G   0.01716  0.009792 0.0006764   0.02763        16       640    0.7744    0.9955    0.9848    0.7034   0.01612   0.01006  0.001097
   309/599     6.06G   0.01689  0.009881 0.0006171   0.02739         7       640    0.6533    0.7918    0.7849    0.6652   0.01581   0.01013  0.001078
   310/599     6.06G   0.01722  0.009753 0.0006571   0.02763        17       640     0.758    0.9918    0.9847    0.6926   0.01577   0.01007  0.001032
   311/599     6.06G   0.01712    0.0102 0.0007033   0.02803        21       640    0.7525    0.9955    0.9849    0.6807   0.01648   0.01005  0.001025
   312/599     6.06G   0.01784   0.01011 0.0007749   0.02873        20       640    0.7184    0.9955    0.8856    0.6682   0.01636   0.00934  0.001087
   313/599     6.06G   0.01643  0.009791 0.0006598   0.02688        15       640    0.7683    0.9955     0.985    0.6695   0.01571  0.009622  0.001079
   314/599     6.06G   0.01769  0.009591 0.0007122     0.028        17       640     0.765    0.9955    0.9861    0.7066   0.01599   0.01021  0.001113
   315/599     6.06G   0.01703  0.009923 0.0006641   0.02762        18       640    0.6597       0.8    0.7947    0.6444   0.01604   0.01005  0.001138
   316/599     6.06G   0.01722  0.009611 0.0007641    0.0276        20       640    0.6636       0.8    0.7965    0.6636   0.01622   0.01016  0.001073
   317/599     6.06G   0.01692  0.009274 0.0007117   0.02691        11       640    0.7503    0.9994    0.9929    0.7031   0.01586   0.01009  0.001078
   318/599     6.06G   0.01698   0.01011 0.0007638   0.02786        18       640    0.6684    0.7955    0.7877    0.6606   0.01555   0.01003  0.001155
   319/599     6.06G   0.01626  0.009599 0.0007521   0.02661        17       640    0.7351    0.9955    0.9869    0.6686   0.01592  0.009547  0.001072
   320/599     6.06G   0.01653  0.009231 0.0006207   0.02638         9       640     0.748    0.9884    0.9849    0.6652   0.01634   0.01065  0.001031
   321/599     6.06G   0.01643  0.009767 0.0006287   0.02682        22       640    0.7554    0.9958    0.9924    0.6961   0.01537   0.01033  0.001014
   322/599     6.06G   0.01676  0.009182 0.0006864   0.02663        14       640    0.6576    0.7964    0.7933    0.6695   0.01531   0.01003  0.001023
   323/599     6.06G   0.01721   0.01011 0.0007171   0.02804        19       640    0.6596    0.7964    0.7931    0.6436   0.01621  0.009873  0.001036
   324/599     6.06G   0.01643  0.009125 0.0006296   0.02619        17       640    0.6618    0.7947    0.7931    0.6445   0.01599   0.00995  0.001072
   325/599     6.06G   0.01647  0.009765 0.0006471   0.02688        13       640     0.775    0.9964    0.9926    0.6912    0.0159  0.009989  0.001091
   326/599     6.06G   0.01652  0.009619 0.0006287   0.02677        17       640    0.6641       0.8    0.7934    0.6487   0.01584  0.009571  0.001081
   327/599     6.06G   0.01651   0.00974 0.0006135   0.02686        16       640    0.7688    0.9968    0.9924    0.6866   0.01626   0.01015  0.001047
   328/599     6.06G   0.01711   0.01005 0.0006487   0.02781        18       640    0.7735         1    0.9925    0.6828   0.01654   0.01008   0.00105
   329/599     6.06G   0.01687    0.0101 0.0006014   0.02757        19       640    0.7627         1    0.9928    0.6922   0.01544   0.01061  0.001016
   330/599     6.06G   0.01672  0.009655 0.0006738   0.02705        12       640    0.7315         1    0.9934    0.6792   0.01602   0.01064  0.001059
   331/599     6.06G   0.01569  0.009595 0.0006253   0.02591        18       640    0.7695         1    0.9923    0.6722   0.01632   0.01066  0.001039
   332/599     6.06G    0.0162  0.009531 0.0006382   0.02637        16       640    0.7777    0.9964    0.9924    0.6833   0.01547    0.0107  0.001007
   333/599     6.06G    0.0161  0.009139 0.0005923   0.02583        14       640    0.6714    0.7956    0.7923     0.639   0.01581   0.01042  0.001019
   334/599     6.06G   0.01654   0.00903 0.0006121   0.02618        24       640    0.7703    0.9918    0.9857    0.6719   0.01525  0.009627  0.001047
   335/599     6.06G   0.01636  0.009594 0.0006144   0.02657        18       640    0.7737    0.9955    0.9859    0.7054    0.0152  0.009084  0.001039
   336/599     6.06G   0.01662   0.00941 0.0006708   0.02671        12       640    0.6601    0.7955    0.7857    0.6927   0.01516   0.00954  0.001044
   337/599     6.06G   0.01519  0.009301 0.0005882   0.02508        15       640    0.6589    0.7955    0.7864    0.6104    0.0151  0.009748  0.001025
   338/599     6.06G   0.01629  0.009285 0.0005917   0.02616        15       640     0.652    0.7918    0.7877     0.584   0.01585   0.01027  0.001031
   339/599     6.06G   0.01624  0.009295 0.0005917   0.02613        14       640    0.6599    0.7964    0.7927    0.6677   0.01527   0.01014  0.001042
   340/599     6.06G   0.01591  0.009317 0.0006479   0.02588        24       640    0.6659       0.8     0.794    0.6707   0.01531  0.009724  0.001035
   341/599     6.06G   0.01623  0.009129  0.000577   0.02594        13       640     0.748         1    0.9926    0.6831   0.01561   0.00929 0.0009918
   342/599     6.06G   0.01678  0.009135 0.0005593   0.02647         9       640    0.7456         1    0.9927    0.7087   0.01526  0.009337  0.001011
   343/599     6.06G   0.01591   0.00911 0.0006436   0.02566        11       640    0.7656         1    0.9927    0.6445   0.01556   0.01005  0.001031
   344/599     6.06G   0.01599  0.009294 0.0006895   0.02597        17       640    0.7496    0.9974    0.9929    0.6707   0.01537  0.009663   0.00105
   345/599     6.06G   0.01559   0.00954 0.0005748    0.0257        25       640    0.6652    0.7964    0.7938    0.6508   0.01584   0.01004  0.001039
   346/599     6.06G   0.01612  0.009319 0.0005428   0.02599        16       640    0.6651    0.7964    0.7937    0.6465   0.01542  0.009563 0.0009916
   347/599     6.06G     0.016  0.009059 0.0005796   0.02564        22       640    0.6653    0.7964    0.7933    0.6449   0.01593   0.01001  0.000992
   348/599     6.06G   0.01561  0.009051 0.0005809   0.02524        12       640    0.6638    0.7964    0.7929    0.6491   0.01509   0.01019 0.0009947
   349/599     6.06G   0.01577  0.009077 0.0005703   0.02542        19       640    0.6627    0.7964    0.7922    0.6689   0.01492   0.01001  0.001031
   350/599     6.06G   0.01565  0.009068 0.0006023   0.02532        25       640    0.6576    0.7964    0.7934    0.6734   0.01454  0.009382  0.001029
   351/599     6.06G    0.0158  0.008833 0.0005718   0.02521        17       640    0.6552    0.7964    0.7934    0.6715   0.01464  0.008988  0.001024
   352/599     6.06G   0.01585   0.00902 0.0005469   0.02542        12       640    0.6618    0.7964     0.793    0.6657   0.01517  0.009312  0.001031
   353/599     6.06G   0.01557  0.008627 0.0005639   0.02476        19       640    0.7708    0.9973    0.9924    0.6845   0.01539  0.009585  0.001027
   354/599     6.06G   0.01624   0.00899 0.0005951   0.02582        12       640     0.771    0.9981    0.9925    0.6742   0.01489  0.009368  0.001025
   355/599     6.06G   0.01508    0.0091 0.0005237    0.0247        20       640    0.6556    0.7964    0.7932     0.636   0.01616  0.009823  0.001006
   356/599     6.06G   0.01603  0.009228 0.0005625   0.02582        14       640    0.6545    0.7964    0.7923    0.6594   0.01594  0.009761 0.0009991
   357/599     6.06G   0.01535  0.009127 0.0005312   0.02501        15       640    0.6615       0.8    0.7936     0.692   0.01533  0.009487  0.001001
   358/599     6.06G   0.01538   0.00904  0.000633   0.02506        19       640    0.6579       0.8    0.7939    0.6759   0.01503  0.009382   0.00104
   359/599     6.06G   0.01523  0.009083 0.0005537   0.02487        10       640    0.6625    0.7964    0.7934     0.678   0.01488  0.009511  0.001004
   360/599     6.06G   0.01592  0.008741 0.0006342   0.02529         8       640    0.7677    0.9955    0.9857     0.684   0.01574  0.009991 0.0009971
   361/599     6.06G   0.01523  0.009062 0.0005796   0.02487        18       640    0.7647    0.9953    0.9855    0.6714   0.01513  0.009922 0.0009798
   362/599     6.06G    0.0158  0.009345  0.000642   0.02579        29       640    0.7704         1    0.9928    0.6935   0.01491  0.009722 0.0009838
   363/599     6.06G   0.01496  0.009187 0.0005532    0.0247        10       640    0.6685       0.8    0.7936     0.653   0.01515  0.009643 0.0009697
   364/599     6.06G   0.01494  0.009116 0.0005304   0.02459        13       640    0.7799         1    0.9926    0.6887   0.01498  0.009551  0.001001
   365/599     6.06G   0.01493   0.00869 0.0005069   0.02413        16       640    0.7756    0.9955    0.9847    0.6742   0.01488  0.009617  0.001004
   366/599     6.06G   0.01537  0.008985 0.0006264   0.02499        24       640    0.7739    0.9955     0.985    0.6993   0.01454   0.00946  0.000987
   367/599     6.06G   0.01467  0.009096 0.0005494   0.02431        17       640    0.7759    0.9955    0.9849    0.6725   0.01462   0.00986  0.001006
   368/599     6.06G   0.01523  0.008695 0.0005012   0.02442        16       640    0.6676    0.7955    0.7869    0.6508   0.01478   0.01026  0.001039
   369/599     6.06G   0.01488  0.008781 0.0005335   0.02419        15       640    0.7766    0.9882    0.9858    0.6728   0.01489   0.01015  0.001032
   370/599     6.06G   0.01514  0.008797 0.0005285   0.02447        11       640    0.7788    0.9918    0.9844    0.6715   0.01508  0.009731  0.001016
   371/599     6.06G   0.01476  0.008967 0.0005088   0.02424        13       640     0.669    0.7952    0.7854    0.6326   0.01543  0.009777  0.001011
   372/599     6.06G   0.01517  0.009251  0.000537   0.02496        24       640    0.6584    0.7888    0.7856    0.6521   0.01496  0.009427 0.0009918
   373/599     6.06G   0.01495  0.008344 0.0005767   0.02387         6       640    0.6618    0.7918    0.7858    0.6324   0.01458  0.009092 0.0009639
   374/599     6.06G   0.01473   0.00867  0.000526   0.02393        14       640    0.7454    0.9937    0.8851    0.6653   0.01448  0.009186  0.000966
   375/599     6.06G   0.01493  0.009154 0.0005178   0.02461        25       640    0.7608    0.9927    0.8851    0.6896   0.01437  0.009069 0.0009792
   376/599     6.06G   0.01523  0.009017 0.0005347   0.02478        11       640    0.6594    0.7955    0.7856    0.6875   0.01436  0.009353 0.0009969
   377/599     6.06G   0.01443  0.008562 0.0005399   0.02353        13       640    0.6637    0.7955    0.7859    0.6832   0.01426  0.009734  0.001002
   378/599     6.06G   0.01483  0.008394 0.0005401   0.02376        12       640     0.667       0.8    0.7942    0.6572   0.01475  0.009773 0.0009961
   379/599     6.06G   0.01509  0.008978 0.0005745   0.02465        11       640    0.6648    0.7964    0.7917    0.6537   0.01484  0.009526 0.0009906
   380/599     6.06G   0.01508  0.008751 0.0006183   0.02445         7       640    0.7724    0.9964    0.9918    0.6784    0.0145  0.009864 0.0009757
   381/599     6.06G   0.01415  0.008659 0.0005107   0.02332        17       640    0.7759    0.9964    0.9919     0.697   0.01444  0.009968 0.0009559
   382/599     6.06G   0.01528  0.008691 0.0005269    0.0245        17       640    0.6705       0.8    0.7937    0.6742   0.01463  0.009989  0.000962
   383/599     6.06G   0.01434  0.008836 0.0005692   0.02375        12       640    0.6729    0.7994    0.7936    0.6833   0.01449    0.0098 0.0009621
   384/599     6.06G   0.01538  0.008828 0.0005571   0.02476        11       640    0.6644    0.7955     0.786    0.6524    0.0149  0.009718 0.0009576
   385/599     6.06G    0.0146  0.008664 0.0004959   0.02376        12       640     0.662    0.7955    0.7859    0.6735   0.01506  0.009842 0.0009509
   386/599     6.06G   0.01551  0.009238 0.0005982   0.02535        22       640    0.6705       0.8    0.7937    0.6744   0.01465  0.009263 0.0009555
   387/599     6.06G   0.01404  0.008598 0.0005303   0.02317        17       640    0.6734    0.7999    0.7938    0.6812   0.01444  0.009207 0.0009818
   388/599     6.06G   0.01454  0.008392 0.0004858   0.02342        16       640    0.7785         1    0.9929    0.7162   0.01455  0.009568 0.0009533
   389/599     6.06G   0.01413  0.008069 0.0004922   0.02269        14       640    0.7765         1     0.993    0.6947   0.01495  0.009772 0.0009336
   390/599     6.06G   0.01499   0.00807 0.0006282   0.02369        17       640     0.773         1    0.9931    0.7093   0.01495  0.009795 0.0009356
   391/599     6.06G   0.01429  0.008318 0.0004689   0.02307        10       640     0.776         1     0.993     0.703   0.01438   0.00956 0.0009399
   392/599     6.06G   0.01442  0.009029 0.0004956   0.02394        17       640    0.6658       0.8    0.7937    0.7093   0.01382  0.009627 0.0009608
   393/599     6.06G    0.0145  0.008709 0.0004978    0.0237        10       640    0.6626    0.7964    0.7922    0.6874   0.01391  0.009723 0.0009637
   394/599     6.06G   0.01444  0.007984  0.000619   0.02305        12       640     0.667       0.8    0.7936    0.6826   0.01433  0.009638 0.0009678
   395/599     6.06G   0.01405  0.008306 0.0005218   0.02288        13       640    0.6682       0.8    0.7936    0.6629   0.01446  0.009409 0.0009667
   396/599     6.06G   0.01471   0.00887 0.0004732   0.02405        26       640     0.668       0.8    0.7937    0.6668   0.01399  0.009011 0.0009555
   397/599     6.06G   0.01426  0.008526 0.0005441   0.02333        16       640    0.7716         1    0.9929    0.7033   0.01424   0.00955 0.0009459
   398/599     6.06G   0.01428  0.008439 0.0005162   0.02324        18       640    0.7716         1    0.9928      0.66   0.01431  0.009474 0.0009523
   399/599     6.06G   0.01435   0.00853 0.0004933   0.02337        21       640    0.7781    0.9986    0.9929    0.6455    0.0142  0.009456 0.0009303
   400/599     6.06G   0.01482  0.008646 0.0005045   0.02397        11       640    0.6702    0.7964    0.7924     0.664   0.01437  0.009135 0.0009108
